seed	variant_score	baseline_score	delta_variant_minus_baseline
1308	71.121697053478	74.121697053478	-3.000000000000
1253	51.931150225029	54.931150225029	-3.000000000000
1232	52.688645119543	55.688645119543	-3.000000000000
1193	93.756531412477	96.756531412477	-3.000000000000
1109	169.682897436337	172.682897436337	-3.000000000000
1046	55.038119004671	58.038119004671	-3.000000000000
1045	74.652591763342	77.652591763342	-3.000000000000
945	48.406994013297	51.406994013297	-3.000000000000
942	312.982632776357	315.982632776357	-3.000000000000
939	361.314356560037	364.314356560037	-3.000000000000
923	114.068630227098	117.068630227098	-3.000000000000
841	25.929794780415	28.929794780415	-3.000000000000
818	52.400603445105	55.400603445105	-3.000000000000
797	39.661029122112	42.661029122112	-3.000000000000
777	38.880657335728	41.880657335728	-3.000000000000
765	101.470746556966	104.470746556966	-3.000000000000
699	44.630557105051	47.630557105051	-3.000000000000
655	35.988476829147	38.988476829147	-3.000000000000
565	68.669555291831	71.669555291831	-3.000000000000
554	55.323169877561	58.323169877561	-3.000000000000
543	74.617119930717	77.617119930717	-3.000000000000
525	168.651609607540	171.651609607540	-3.000000000000
514	372.005322329520	375.005322329520	-3.000000000000
485	46.851745829829	49.851745829829	-3.000000000000
453	54.981282094410	57.981282094410	-3.000000000000
440	82.468523105470	85.468523105470	-3.000000000000
429	108.190667453316	111.190667453316	-3.000000000000
425	257.412105177400	260.412105177400	-3.000000000000
421	332.647183518168	335.647183518168	-3.000000000000
387	54.006330605103	57.006330605103	-3.000000000000
371	233.287931596411	236.287931596411	-3.000000000000
343	52.138982842418	55.138982842418	-3.000000000000
270	180.027199329504	183.027199329504	-3.000000000000
251	189.056455279535	192.056455279535	-3.000000000000
247	99.856144641767	102.856144641767	-3.000000000000
242	107.718364097755	110.718364097755	-3.000000000000
175	40.885456555479	43.885456555479	-3.000000000000
149	281.444943553841	284.444943553841	-3.000000000000
138	80.531753016130	83.531753016130	-3.000000000000
108	214.893518049476	217.893518049476	-3.000000000000
102	97.652220730544	100.652220730544	-3.000000000000
74	215.732307107988	218.732307107988	-3.000000000000
61	187.464740262979	190.464740262979	-3.000000000000
44	65.113440589675	68.113440589675	-3.000000000000
19	47.499518233759	50.499518233759	-3.000000000000
12	49.601667310285	52.601667310285	-3.000000000000
3993	30.519067423451	33.519067423451	-3.000000000000
3252	31.390176624351	34.390176624351	-3.000000000000
1839	31.301394679552	34.301394679552	-3.000000000000
4455	61.095037055269	64.095037055270	-3.000000000000
3164	125.444057843759	128.444057843759	-3.000000000000
2529	125.191182509906	128.191182509906	-3.000000000000
354	255.888700212912	259.888700212912	-4.000000000000
438	62.025108584331	66.025108584331	-4.000000000000
4945	92.516389565579	96.516389565579	-4.000000000000
4927	39.996814378357	43.996814378357	-4.000000000000
4916	50.326736099220	54.326736099220	-4.000000000000
4869	54.441354617955	58.441354617955	-4.000000000000
4827	62.406036526194	66.406036526194	-4.000000000000
4806	165.187084299741	169.187084299741	-4.000000000000
4773	243.025572534010	247.025572534010	-4.000000000000
4763	120.578349446424	124.578349446424	-4.000000000000
4714	60.547566208541	64.547566208541	-4.000000000000
4693	206.023930398768	210.023930398768	-4.000000000000
4686	196.440965528829	200.440965528829	-4.000000000000
4574	101.174203114106	105.174203114106	-4.000000000000
4517	56.196335530469	60.196335530469	-4.000000000000
4475	107.286599361065	111.286599361065	-4.000000000000
4472	180.050753519185	184.050753519185	-4.000000000000
4359	145.622185845965	149.622185845965	-4.000000000000
4356	207.054435885950	211.054435885950	-4.000000000000
4338	101.793432134039	105.793432134039	-4.000000000000
4330	94.132910462685	98.132910462685	-4.000000000000
4291	155.776108707451	159.776108707451	-4.000000000000
4288	110.358032926923	114.358032926923	-4.000000000000
4286	43.819621942762	47.819621942762	-4.000000000000
4273	76.797313466525	80.797313466525	-4.000000000000
4264	231.148315532514	235.148315532514	-4.000000000000
4258	74.186539294480	78.186539294480	-4.000000000000
4249	46.572313745741	50.572313745741	-4.000000000000
4233	175.737931386000	179.737931386000	-4.000000000000
4227	347.666009861999	351.666009861999	-4.000000000000
4198	107.906001272775	111.906001272775	-4.000000000000
4159	108.269975717776	112.269975717776	-4.000000000000
4106	64.405170896217	68.405170896217	-4.000000000000
4104	159.530187130662	163.530187130662	-4.000000000000
3996	49.259313484400	53.259313484400	-4.000000000000
3987	116.500339142344	120.500339142344	-4.000000000000
3986	119.218587439318	123.218587439318	-4.000000000000
3977	195.635119111916	199.635119111916	-4.000000000000
3967	50.441565360712	54.441565360712	-4.000000000000
3909	77.888049735973	81.888049735973	-4.000000000000
3864	141.773674143437	145.773674143437	-4.000000000000
3835	194.563171040295	198.563171040295	-4.000000000000
3814	57.492015551437	61.492015551437	-4.000000000000
3806	167.806715799658	171.806715799658	-4.000000000000
3764	261.305065191217	265.305065191217	-4.000000000000
3752	131.023451890313	135.023451890313	-4.000000000000
3732	144.948077230063	148.948077230063	-4.000000000000
3719	82.081687629578	86.081687629578	-4.000000000000
3635	49.566103572209	53.566103572209	-4.000000000000
3558	211.069771340863	215.069771340863	-4.000000000000
3505	88.153829224176	92.153829224176	-4.000000000000
3478	184.010182515414	188.010182515414	-4.000000000000
3474	122.299250006683	126.299250006683	-4.000000000000
3449	40.045135409581	44.045135409581	-4.000000000000
3421	169.890522736974	173.890522736974	-4.000000000000
3405	26.220004573731	30.220004573731	-4.000000000000
3299	95.313528695109	99.313528695109	-4.000000000000
3255	175.290752955322	179.290752955322	-4.000000000000
3219	78.322329521549	82.322329521549	-4.000000000000
3160	102.477759865254	106.477759865254	-4.000000000000
3136	278.527501952155	282.527501952155	-4.000000000000
3130	95.220617622949	99.220617622949	-4.000000000000
3104	159.092803161318	163.092803161318	-4.000000000000
3092	129.988215214349	133.988215214349	-4.000000000000
3090	68.887802996993	72.887802996993	-4.000000000000
3052	82.630796911977	86.630796911977	-4.000000000000
3011	169.696305166862	173.696305166862	-4.000000000000
2916	175.583337375857	179.583337375857	-4.000000000000
2907	79.559910511388	83.559910511388	-4.000000000000
2902	47.127900588298	51.127900588298	-4.000000000000
2780	223.967471737453	227.967471737453	-4.000000000000
2744	33.091324061068	37.091324061068	-4.000000000000
2725	90.007491873953	94.007491873953	-4.000000000000
2692	66.848921144341	70.848921144341	-4.000000000000
2635	77.430416069482	81.430416069482	-4.000000000000
2601	33.249167765385	37.249167765385	-4.000000000000
2533	331.555636684897	335.555636684897	-4.000000000000
2511	101.363538180751	105.363538180751	-4.000000000000
2503	70.715213560440	74.715213560440	-4.000000000000
2470	51.260178799778	55.260178799778	-4.000000000000
2433	226.155828321160	230.155828321160	-4.000000000000
2397	141.129014526389	145.129014526389	-4.000000000000
2382	142.094634838439	146.094634838439	-4.000000000000
2380	55.249292871444	59.249292871444	-4.000000000000
2369	97.265490680839	101.265490680839	-4.000000000000
2228	51.149802412590	55.149802412590	-4.000000000000
2210	277.412572836486	281.412572836486	-4.000000000000
2198	187.002500385525	191.002500385525	-4.000000000000
2132	237.225406926872	241.225406926872	-4.000000000000
2123	161.951764057886	165.951764057886	-4.000000000000
2012	52.988453607531	56.988453607531	-4.000000000000
1968	221.131204656265	225.131204656265	-4.000000000000
1938	123.674203884843	127.674203884843	-4.000000000000
1888	234.606939874342	238.606939874342	-4.000000000000
1845	113.224936329887	117.224936329887	-4.000000000000
1700	32.255936909252	36.255936909252	-4.000000000000
1670	264.393005206437	268.393005206437	-4.000000000000
1638	58.876404011642	62.876404011642	-4.000000000000
1580	215.248820378534	219.248820378534	-4.000000000000
1538	143.717389296927	147.717389296927	-4.000000000000
1497	88.105795953537	92.105795953537	-4.000000000000
1461	108.008505832907	112.008505832907	-4.000000000000
1434	125.667308084536	129.667308084536	-4.000000000000
1403	30.845575401275	34.845575401275	-4.000000000000
1352	167.900591034129	171.900591034129	-4.000000000000
1307	164.489191999687	168.489191999687	-4.000000000000
1246	178.557106825742	182.557106825742	-4.000000000000
1233	23.943685568681	27.943685568681	-4.000000000000
1195	41.466782394555	45.466782394555	-4.000000000000
1103	175.949803028968	179.949803028968	-4.000000000000
1098	147.127611452170	151.127611452170	-4.000000000000
1029	46.117538490649	50.117538490649	-4.000000000000
1025	97.791759079207	101.791759079207	-4.000000000000
1010	28.985150251088	32.985150251088	-4.000000000000
1003	79.773992432072	83.773992432072	-4.000000000000
977	256.360784010993	260.360784010993	-4.000000000000
896	55.486499095078	59.486499095078	-4.000000000000
776	55.729085934933	59.729085934933	-4.000000000000
742	42.564283270287	46.564283270287	-4.000000000000
727	182.732034435684	186.732034435684	-4.000000000000
701	68.941259437667	72.941259437667	-4.000000000000
669	42.795141275917	46.795141275917	-4.000000000000
611	134.545081811774	138.545081811774	-4.000000000000
607	91.504893459180	95.504893459180	-4.000000000000
567	98.801671441553	102.801671441553	-4.000000000000
549	55.050859947302	59.050859947302	-4.000000000000
542	79.368444866827	83.368444866827	-4.000000000000
511	118.607320234849	122.607320234849	-4.000000000000
505	113.920373697737	117.920373697737	-4.000000000000
444	51.035414046944	55.035414046944	-4.000000000000
435	165.635243194336	169.635243194336	-4.000000000000
432	59.655615613909	63.655615613909	-4.000000000000
422	35.768325073698	39.768325073698	-4.000000000000
415	175.393083904051	179.393083904051	-4.000000000000
398	191.916470734414	195.916470734414	-4.000000000000
342	159.573488710959	163.573488710959	-4.000000000000
337	113.435928565751	117.435928565751	-4.000000000000
334	114.053511106372	118.053511106372	-4.000000000000
326	56.230870547247	60.230870547247	-4.000000000000
301	110.194089473686	114.194089473686	-4.000000000000
256	279.553769829569	283.553769829569	-4.000000000000
255	65.787235822643	69.787235822643	-4.000000000000
245	46.007331070796	50.007331070796	-4.000000000000
132	179.109500941206	183.109500941206	-4.000000000000
131	207.622193710340	211.622193710340	-4.000000000000
129	109.238732083788	113.238732083788	-4.000000000000
109	113.828524986322	117.828524986322	-4.000000000000
95	90.127584675327	94.127584675327	-4.000000000000
76	45.988203035400	49.988203035400	-4.000000000000
3551	63.182459283059	67.182459283059	-4.000000000000
3048	29.228646432016	34.228646432016	-5.000000000000
4855	204.731943031948	209.731943031948	-5.000000000000
4798	232.260417958260	237.260417958260	-5.000000000000
4796	46.245243603617	51.245243603617	-5.000000000000
4775	55.111646229359	60.111646229359	-5.000000000000
4754	90.900108198395	95.900108198395	-5.000000000000
4751	132.753807822454	137.753807822454	-5.000000000000
4710	204.986090078942	209.986090078942	-5.000000000000
4696	64.082496283971	69.082496283971	-5.000000000000
4662	92.067925424467	97.067925424467	-5.000000000000
4589	114.384572413085	119.384572413085	-5.000000000000
4587	43.284811805555	48.284811805555	-5.000000000000
4394	128.566180771357	133.566180771357	-5.000000000000
4371	49.443957960222	54.443957960222	-5.000000000000
4354	217.182831449482	222.182831449482	-5.000000000000
4308	69.858257184546	74.858257184546	-5.000000000000
4300	113.203940013514	118.203940013514	-5.000000000000
4278	117.718208185132	122.718208185132	-5.000000000000
4244	108.150952284933	113.150952284933	-5.000000000000
4146	162.678586242368	167.678586242368	-5.000000000000
4141	87.910676769962	92.910676769962	-5.000000000000
4114	94.554337267722	99.554337267722	-5.000000000000
4110	150.676926669920	155.676926669920	-5.000000000000
4079	113.415474387178	118.415474387178	-5.000000000000
4074	52.578722431942	57.578722431942	-5.000000000000
4033	34.787110391488	39.787110391488	-5.000000000000
3943	93.848218926232	98.848218926232	-5.000000000000
3799	26.181516931120	31.181516931120	-5.000000000000
3781	62.646674167573	67.646674167573	-5.000000000000
3778	57.059524978265	62.059524978265	-5.000000000000
3694	293.688121927663	298.688121927663	-5.000000000000
3690	121.539957172493	126.539957172493	-5.000000000000
3684	153.360138571364	158.360138571364	-5.000000000000
3638	53.705957401307	58.705957401307	-5.000000000000
3628	144.829453805345	149.829453805345	-5.000000000000
3620	179.728655647791	184.728655647791	-5.000000000000
3568	243.794875284402	248.794875284402	-5.000000000000
3559	71.919574953257	76.919574953257	-5.000000000000
3540	170.644124530320	175.644124530320	-5.000000000000
3487	106.408138724550	111.408138724550	-5.000000000000
3463	375.290415222892	380.290415222892	-5.000000000000
3458	44.369085825472	49.369085825472	-5.000000000000
3432	221.233270621435	226.233270621435	-5.000000000000
3428	91.915654554390	96.915654554390	-5.000000000000
3366	53.672164902278	58.672164902278	-5.000000000000
3343	129.936538898038	134.936538898038	-5.000000000000
3335	162.699698243396	167.699698243396	-5.000000000000
3324	166.821618511010	171.821618511010	-5.000000000000
3284	117.805137446018	122.805137446018	-5.000000000000
3223	54.020066960427	59.020066960427	-5.000000000000
3221	93.695621285429	98.695621285429	-5.000000000000
3196	32.124175121817	37.124175121817	-5.000000000000
3187	274.662631758928	279.662631758928	-5.000000000000
3087	175.870048971187	180.870048971187	-5.000000000000
3063	69.158187195516	74.158187195516	-5.000000000000
2999	279.322059145746	284.322059145746	-5.000000000000
2956	79.792779819379	84.792779819379	-5.000000000000
2945	34.897555131499	39.897555131499	-5.000000000000
2904	130.434345658367	135.434345658367	-5.000000000000
2898	65.776148603100	70.776148603100	-5.000000000000
2850	91.849805427185	96.849805427185	-5.000000000000
2833	63.116111404353	68.116111404353	-5.000000000000
2815	40.646844765374	45.646844765374	-5.000000000000
2573	56.753019579396	61.753019579396	-5.000000000000
2559	40.993597138785	45.993597138785	-5.000000000000
2547	66.316475043289	71.316475043289	-5.000000000000
2516	87.781435869052	92.781435869052	-5.000000000000
2510	48.388463749796	53.388463749796	-5.000000000000
2410	79.757925334527	84.757925334527	-5.000000000000
2403	195.236675190220	200.236675190220	-5.000000000000
2393	86.499821070850	91.499821070850	-5.000000000000
2335	88.792994721863	93.792994721863	-5.000000000000
2318	186.444931244590	191.444931244590	-5.000000000000
2222	84.107028548366	89.107028548366	-5.000000000000
2219	265.031558037564	270.031558037564	-5.000000000000
2191	142.113910226590	147.113910226590	-5.000000000000
2187	121.563388311155	126.563388311155	-5.000000000000
2138	147.545522065349	152.545522065349	-5.000000000000
2084	138.997717428850	143.997717428850	-5.000000000000
2010	97.056426884485	102.056426884485	-5.000000000000
1951	74.056541643613	79.056541643613	-5.000000000000
1818	73.941857272276	78.941857272276	-5.000000000000
1803	82.752267208794	87.752267208794	-5.000000000000
1784	60.507100265173	65.507100265173	-5.000000000000
1747	318.617359806002	323.617359806002	-5.000000000000
1719	39.638058640387	44.638058640387	-5.000000000000
1717	33.972727417413	38.972727417413	-5.000000000000
1672	51.955498544700	56.955498544700	-5.000000000000
1601	33.671601717356	38.671601717356	-5.000000000000
1591	73.179908347611	78.179908347611	-5.000000000000
1554	88.113185401492	93.113185401492	-5.000000000000
1537	209.894282843899	214.894282843899	-5.000000000000
1514	146.772186327139	151.772186327139	-5.000000000000
1444	385.273204045512	390.273204045512	-5.000000000000
1360	259.827907165880	264.827907165880	-5.000000000000
1290	58.732251400936	63.732251400936	-5.000000000000
1282	92.043768035759	97.043768035759	-5.000000000000
1278	56.259093279100	61.259093279100	-5.000000000000
1218	221.709195104814	226.709195104814	-5.000000000000
1207	129.210723095184	134.210723095184	-5.000000000000
1166	59.485795604270	64.485795604270	-5.000000000000
1145	144.449544066619	149.449544066619	-5.000000000000
1083	48.772338475729	53.772338475729	-5.000000000000
1042	112.650559273379	117.650559273379	-5.000000000000
1021	151.321934549742	156.321934549742	-5.000000000000
881	121.137937217165	126.137937217165	-5.000000000000
875	65.381305032536	70.381305032536	-5.000000000000
866	77.880498650570	82.880498650570	-5.000000000000
861	54.414045409069	59.414045409069	-5.000000000000
805	185.277142062483	190.277142062483	-5.000000000000
782	100.337529222227	105.337529222227	-5.000000000000
747	86.683990349718	91.683990349718	-5.000000000000
641	49.572053550991	54.572053550991	-5.000000000000
637	43.457514984741	48.457514984741	-5.000000000000
616	166.361369379526	171.361369379526	-5.000000000000
460	168.912236899671	173.912236899671	-5.000000000000
338	42.739047748694	47.739047748694	-5.000000000000
294	65.735652613006	70.735652613006	-5.000000000000
276	53.551715659099	58.551715659099	-5.000000000000
183	65.384351925876	70.384351925876	-5.000000000000
179	184.931023740407	189.931023740407	-5.000000000000
176	104.659964802395	109.659964802395	-5.000000000000
153	160.555117234954	165.555117234954	-5.000000000000
92	72.908532985910	77.908532985910	-5.000000000000
77	166.286514992620	171.286514992620	-5.000000000000
69	149.859316035866	154.859316035866	-5.000000000000
45	159.042756315537	164.042756315537	-5.000000000000
39	116.747202257688	121.747202257688	-5.000000000000
2804	28.601730339746	33.601730339746	-5.000000000000
3113	126.203971265764	131.203971265764	-5.000000000000
3453	61.905262507810	67.905262507810	-6.000000000000
1863	26.022519767831	32.022519767831	-6.000000000000
249	26.761990700528	32.761990700528	-6.000000000000
4846	64.313321618317	70.313321618317	-6.000000000000
4840	33.040000517221	39.040000517221	-6.000000000000
4802	23.107605863916	29.107605863916	-6.000000000000
4744	57.721668900236	63.721668900236	-6.000000000000
4628	36.640098201973	42.640098201973	-6.000000000000
4617	128.419471137343	134.419471137343	-6.000000000000
4592	115.272732192535	121.272732192535	-6.000000000000
4577	50.979029373416	56.979029373416	-6.000000000000
4561	202.310924745651	208.310924745651	-6.000000000000
4529	112.587772847106	118.587772847106	-6.000000000000
4525	312.307397021040	318.307397021040	-6.000000000000
4445	301.604704908485	307.604704908485	-6.000000000000
4415	117.973982512210	123.973982512210	-6.000000000000
4395	50.465681510513	56.465681510513	-6.000000000000
4212	74.964374840198	80.964374840198	-6.000000000000
4163	99.196819088478	105.196819088478	-6.000000000000
4123	97.021253653433	103.021253653433	-6.000000000000
4116	107.052218462190	113.052218462190	-6.000000000000
4112	209.091529830341	215.091529830341	-6.000000000000
4107	102.110835982424	108.110835982424	-6.000000000000
4044	63.250349742413	69.250349742413	-6.000000000000
4008	54.055973635566	60.055973635566	-6.000000000000
3970	129.089141015960	135.089141015960	-6.000000000000
3963	351.945869152791	357.945869152791	-6.000000000000
3938	91.684740979085	97.684740979085	-6.000000000000
3922	145.948675526619	151.948675526619	-6.000000000000
3812	133.641507662610	139.641507662610	-6.000000000000
3765	111.833181744727	117.833181744727	-6.000000000000
3757	113.080266658393	119.080266658393	-6.000000000000
3748	227.557902263720	233.557902263720	-6.000000000000
3708	184.280221352184	190.280221352184	-6.000000000000
3662	63.164382593924	69.164382593924	-6.000000000000
3657	119.216806293772	125.216806293772	-6.000000000000
3572	165.641546490370	171.641546490370	-6.000000000000
3553	287.313195535252	293.313195535252	-6.000000000000
3545	105.232320976771	111.232320976771	-6.000000000000
3536	292.190800517087	298.190800517087	-6.000000000000
3534	239.950509847440	245.950509847440	-6.000000000000
3451	72.665395618112	78.665395618112	-6.000000000000
3394	79.421802599414	85.421802599414	-6.000000000000
3355	156.256055820526	162.256055820526	-6.000000000000
3325	223.681761979105	229.681761979105	-6.000000000000
3208	89.675685595014	95.675685595014	-6.000000000000
3157	171.965862593879	177.965862593879	-6.000000000000
3148	32.409332911966	38.409332911966	-6.000000000000
3055	73.996156636185	79.996156636185	-6.000000000000
3045	41.913702716113	47.913702716113	-6.000000000000
2899	37.435805307669	43.435805307669	-6.000000000000
2896	319.907761874565	325.907761874565	-6.000000000000
2891	91.488483200961	97.488483200961	-6.000000000000
2737	335.144174946253	341.144174946253	-6.000000000000
2696	55.991085137579	61.991085137579	-6.000000000000
2673	27.456276236242	33.456276236242	-6.000000000000
2671	141.542117134619	147.542117134619	-6.000000000000
2607	34.700527623327	40.700527623327	-6.000000000000
2561	96.269252840541	102.269252840541	-6.000000000000
2495	228.005341661928	234.005341661928	-6.000000000000
2474	189.849294552743	195.849294552743	-6.000000000000
2450	37.712654885676	43.712654885676	-6.000000000000
2424	324.872079411243	330.872079411243	-6.000000000000
2372	137.324481656532	143.324481656532	-6.000000000000
2368	161.448772370838	167.448772370838	-6.000000000000
2337	189.023897812105	195.023897812105	-6.000000000000
2303	94.291804899623	100.291804899623	-6.000000000000
2300	120.912508235781	126.912508235781	-6.000000000000
2294	174.759895442616	180.759895442616	-6.000000000000
2265	95.566191585452	101.566191585452	-6.000000000000
2220	298.767287423755	304.767287423755	-6.000000000000
2202	114.451218033038	120.451218033038	-6.000000000000
2195	89.268972559880	95.268972559880	-6.000000000000
2189	116.927492521073	122.927492521073	-6.000000000000
2184	349.366515733415	355.366515733415	-6.000000000000
2168	116.481676472112	122.481676472112	-6.000000000000
2131	93.097815150352	99.097815150352	-6.000000000000
2065	140.572107914847	146.572107914847	-6.000000000000
2063	177.063007532583	183.063007532583	-6.000000000000
2045	382.123386193586	388.123386193586	-6.000000000000
1993	145.460416217709	151.460416217709	-6.000000000000
1822	56.698427779461	62.698427779461	-6.000000000000
1736	136.330462807434	142.330462807434	-6.000000000000
1731	39.309589423302	45.309589423302	-6.000000000000
1703	134.002399796236	140.002399796236	-6.000000000000
1694	236.723564746897	242.723564746897	-6.000000000000
1690	125.918928407637	131.918928407637	-6.000000000000
1647	222.281264456482	228.281264456482	-6.000000000000
1564	85.507221124286	91.507221124286	-6.000000000000
1489	215.464679889519	221.464679889519	-6.000000000000
1477	131.367318904638	137.367318904638	-6.000000000000
1471	187.378953669770	193.378953669770	-6.000000000000
1465	141.199820949093	147.199820949093	-6.000000000000
1393	45.747318577538	51.747318577538	-6.000000000000
1300	163.949801116615	169.949801116615	-6.000000000000
1243	291.962753167458	297.962753167458	-6.000000000000
1240	66.480736565052	72.480736565052	-6.000000000000
1216	198.139931306986	204.139931306986	-6.000000000000
1200	45.026838078569	51.026838078569	-6.000000000000
1162	88.125275826606	94.125275826606	-6.000000000000
1141	81.788290564371	87.788290564371	-6.000000000000
1131	46.383059009200	52.383059009200	-6.000000000000
1096	44.803422247687	50.803422247687	-6.000000000000
1092	135.644881049027	141.644881049027	-6.000000000000
1006	26.597120489079	32.597120489079	-6.000000000000
990	100.585540183231	106.585540183231	-6.000000000000
987	166.592866951232	172.592866951232	-6.000000000000
931	73.672572442479	79.672572442479	-6.000000000000
784	43.826945850966	49.826945850966	-6.000000000000
683	58.353544707205	64.353544707205	-6.000000000000
569	53.375982347640	59.375982347640	-6.000000000000
509	57.933955145535	63.933955145535	-6.000000000000
426	65.601941577747	71.601941577747	-6.000000000000
336	322.871152428829	328.871152428829	-6.000000000000
314	196.796838668155	202.796838668155	-6.000000000000
285	171.143402853594	177.143402853594	-6.000000000000
260	131.281004239271	137.281004239271	-6.000000000000
254	67.031107438417	73.031107438417	-6.000000000000
237	74.582450750200	80.582450750200	-6.000000000000
235	277.157575012850	283.157575012850	-6.000000000000
199	197.144394256343	203.144394256343	-6.000000000000
150	45.550398726477	51.550398726477	-6.000000000000
118	42.324961664803	48.324961664803	-6.000000000000
110	137.315825814596	143.315825814596	-6.000000000000
75	297.878233101514	303.878233101514	-6.000000000000
23	217.798103568921	223.798103568921	-6.000000000000
6	185.970639131078	191.970639131078	-6.000000000000
622	31.604443345049	37.604443345050	-6.000000000000
4942	64.213312546415	71.213312546415	-7.000000000000
4913	89.108430169404	96.108430169404	-7.000000000000
4881	85.672939985890	92.672939985890	-7.000000000000
4877	100.481146056997	107.481146056997	-7.000000000000
4861	33.468137982921	40.468137982921	-7.000000000000
4839	214.111940128152	221.111940128152	-7.000000000000
4812	368.349981658515	375.349981658515	-7.000000000000
4657	200.557116024049	207.557116024049	-7.000000000000
4650	59.496785474704	66.496785474704	-7.000000000000
4647	81.831053148434	88.831053148434	-7.000000000000
4553	61.764302141375	68.764302141375	-7.000000000000
4320	307.631374798795	314.631374798795	-7.000000000000
4183	63.092970308983	70.092970308983	-7.000000000000
4148	44.214299394865	51.214299394865	-7.000000000000
4111	34.913314159975	41.913314159975	-7.000000000000
3908	252.680268285180	259.680268285180	-7.000000000000
3877	142.794398421718	149.794398421718	-7.000000000000
3805	130.637308061257	137.637308061257	-7.000000000000
3803	119.265079418217	126.265079418217	-7.000000000000
3791	116.649140350464	123.649140350464	-7.000000000000
3741	33.010091254969	40.010091254969	-7.000000000000
3697	69.270305774989	76.270305774989	-7.000000000000
3554	112.952877612889	119.952877612889	-7.000000000000
3490	87.139731563853	94.139731563853	-7.000000000000
3484	159.614326799348	166.614326799348	-7.000000000000
3480	48.963632637442	55.963632637442	-7.000000000000
3358	87.108843368125	94.108843368125	-7.000000000000
3227	368.278659967782	375.278659967782	-7.000000000000
3189	373.515734339971	380.515734339971	-7.000000000000
3188	173.065725739774	180.065725739774	-7.000000000000
3169	139.318556146969	146.318556146969	-7.000000000000
3152	182.700771062613	189.700771062613	-7.000000000000
3132	82.203810344605	89.203810344605	-7.000000000000
3102	101.487573044496	108.487573044496	-7.000000000000
3020	186.823751962032	193.823751962032	-7.000000000000
2873	132.637131770614	139.637131770614	-7.000000000000
2825	139.645915004457	146.645915004457	-7.000000000000
2796	47.785959193157	54.785959193157	-7.000000000000
2632	52.514295030745	59.514295030745	-7.000000000000
2611	64.809686157611	71.809686157611	-7.000000000000
2606	112.622895954042	119.622895954042	-7.000000000000
2572	164.937148990939	171.937148990939	-7.000000000000
2568	36.410572596834	43.410572596834	-7.000000000000
2565	90.908443859153	97.908443859153	-7.000000000000
2513	127.319295589788	134.319295589788	-7.000000000000
2496	73.837057365080	80.837057365080	-7.000000000000
2376	83.491270468128	90.491270468128	-7.000000000000
2244	406.686816368414	413.686816368414	-7.000000000000
2182	57.400535015598	64.400535015598	-7.000000000000
2180	206.436524894497	213.436524894497	-7.000000000000
2129	48.685427725414	55.685427725414	-7.000000000000
2114	264.765799066736	271.765799066736	-7.000000000000
2079	71.989837127568	78.989837127568	-7.000000000000
1948	58.388098433222	65.388098433222	-7.000000000000
1866	44.182406938034	51.182406938034	-7.000000000000
1813	44.853695577610	51.853695577610	-7.000000000000
1775	113.710551163566	120.710551163566	-7.000000000000
1750	70.231390049275	77.231390049275	-7.000000000000
1726	116.276978111608	123.276978111608	-7.000000000000
1666	143.117663014264	150.117663014264	-7.000000000000
1649	138.578307074658	145.578307074658	-7.000000000000
1593	156.467846823224	163.467846823224	-7.000000000000
1566	79.286672354335	86.286672354335	-7.000000000000
1547	227.731856781365	234.731856781365	-7.000000000000
1536	149.006911359365	156.006911359365	-7.000000000000
1526	57.833856890759	64.833856890759	-7.000000000000
1515	157.278361053054	164.278361053054	-7.000000000000
1448	138.764136531709	145.764136531709	-7.000000000000
1409	155.036530996577	162.036530996577	-7.000000000000
1259	154.162940779573	161.162940779573	-7.000000000000
1214	94.719227638726	101.719227638726	-7.000000000000
1208	133.820684563887	140.820684563887	-7.000000000000
1198	64.581825894554	71.581825894554	-7.000000000000
1104	114.939850788800	121.939850788800	-7.000000000000
1064	79.600735063594	86.600735063594	-7.000000000000
1059	143.524724780024	150.524724780024	-7.000000000000
920	111.027377256131	118.027377256131	-7.000000000000
908	159.140587668767	166.140587668767	-7.000000000000
807	42.249107294370	49.249107294370	-7.000000000000
758	275.260121663345	282.260121663345	-7.000000000000
617	106.655435504036	113.655435504036	-7.000000000000
552	110.294067390448	117.294067390448	-7.000000000000
535	55.102511578048	62.102511578048	-7.000000000000
502	199.389273656610	206.389273656610	-7.000000000000
423	280.414289941355	287.414289941355	-7.000000000000
418	101.565995046521	108.565995046521	-7.000000000000
417	103.678334649598	110.678334649598	-7.000000000000
362	44.055855927052	51.055855927052	-7.000000000000
355	98.975277174498	105.975277174498	-7.000000000000
333	315.096620531174	322.096620531174	-7.000000000000
322	161.824319933083	168.824319933083	-7.000000000000
214	136.751811019178	143.751811019178	-7.000000000000
1624	62.962373069696	69.962373069696	-7.000000000000
4635	250.686729207940	258.686729207940	-8.000000000000
2223	125.477132356815	133.477132356815	-8.000000000000
4435	61.172760403437	69.172760403437	-8.000000000000
4988	99.669612587398	107.669612587398	-8.000000000000
4932	55.034224637907	63.034224637907	-8.000000000000
4854	67.946834942459	75.946834942459	-8.000000000000
4667	99.029992121146	107.029992121146	-8.000000000000
4599	42.520896577451	50.520896577451	-8.000000000000
4548	134.937738161844	142.937738161844	-8.000000000000
4503	208.302091324060	216.302091324060	-8.000000000000
4442	93.009177278945	101.009177278945	-8.000000000000
